CollectionName,SessionId,TestId,Timestamp,RFBand,MOS,RSRP Rx,SINR Rx,RSRQ Rx,DataType
SYNTHETIC_5G_VOICE_2026,1031,612,2026-06-15 12:30:55,n1,3.041,-100.37,6.63,-15.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,613,2026-06-15 12:31:00,n1,3.843,-100.63,11.72,-16.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,614,2026-06-15 12:31:05,n1,3.588,-90.35,11.57,-13.96,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,615,2026-06-15 12:31:10,n1,4.332,-88.2,17.01,-14.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,616,2026-06-15 12:31:15,n1,4.198,-85.93,22.22,-12.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,617,2026-06-15 12:31:20,n1,4.712,-89.18,20.0,-15.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,618,2026-06-15 12:31:25,n1,3.766,-92.25,11.71,-13.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,619,2026-06-15 12:31:30,n1,3.322,-97.22,15.58,-11.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1031,620,2026-06-15 12:31:35,n1,3.896,-89.09,10.06,-14.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,621,2026-06-15 12:37:00,n1,3.333,-94.72,5.73,-14.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,622,2026-06-15 12:37:05,n1,4.17,-90.5,15.65,-15.6,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,623,2026-06-15 12:37:10,n1,4.525,-92.68,11.65,-14.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,624,2026-06-15 12:37:15,n1,3.856,-93.97,15.05,-12.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,625,2026-06-15 12:37:20,n1,2.968,-90.04,10.16,-16.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,626,2026-06-15 12:37:25,n1,3.484,-97.89,8.36,-14.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,627,2026-06-15 12:37:30,n1,4.021,-85.78,21.59,-13.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,628,2026-06-15 12:37:35,n1,3.536,-97.38,10.99,-19.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,629,2026-06-15 12:37:40,n1,2.677,-100.78,4.12,-16.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,630,2026-06-15 12:37:45,n1,3.722,-93.89,11.13,-13.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,631,2026-06-15 12:37:50,n1,3.944,-88.29,14.6,-14.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,632,2026-06-15 12:37:55,n1,3.877,-98.91,6.32,-17.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,633,2026-06-15 12:38:00,n1,3.306,-105.03,6.76,-15.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,634,2026-06-15 12:38:05,n1,3.287,-105.02,5.43,-15.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,635,2026-06-15 12:38:10,n1,3.784,-98.89,7.25,-15.71,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,636,2026-06-15 12:38:15,n1,3.9,-103.46,1.66,-17.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,637,2026-06-15 12:38:20,n1,3.333,-95.29,12.57,-14.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,638,2026-06-15 12:38:25,n1,3.56,-90.72,9.11,-17.23,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,639,2026-06-15 12:38:30,n1,3.398,-108.52,-5.22,-18.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1032,640,2026-06-15 12:38:35,n1,4.354,-82.52,18.58,-15.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,641,2026-06-15 12:44:00,n1,4.136,-84.86,17.77,-17.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,642,2026-06-15 12:44:05,n1,3.782,-101.87,10.94,-18.46,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,643,2026-06-15 12:44:10,n1,4.025,-90.91,12.79,-12.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,644,2026-06-15 12:44:15,n1,3.392,-98.75,8.32,-15.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,645,2026-06-15 12:44:20,n1,4.283,-84.23,17.26,-15.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,646,2026-06-15 12:44:25,n1,3.296,-87.75,8.44,-15.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,647,2026-06-15 12:44:30,n1,3.857,-103.04,9.7,-17.04,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,648,2026-06-15 12:44:35,n1,4.032,-99.44,14.59,-13.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,649,2026-06-15 12:44:40,n1,3.574,-90.19,7.17,-17.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,650,2026-06-15 12:44:45,n1,3.864,-92.28,13.07,-17.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,651,2026-06-15 12:44:50,n1,3.874,-97.43,12.27,-15.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,652,2026-06-15 12:44:55,n1,3.891,-98.55,3.71,-16.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,653,2026-06-15 12:45:00,n1,3.81,-88.56,7.51,-13.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,654,2026-06-15 12:45:05,n1,3.694,-92.61,11.85,-15.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,655,2026-06-15 12:45:10,n1,4.323,-81.24,16.14,-16.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,656,2026-06-15 12:45:15,n1,4.265,-82.47,19.67,-12.75,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,657,2026-06-15 12:45:20,n1,3.727,-96.4,9.46,-14.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,658,2026-06-15 12:45:25,n1,3.445,-104.0,14.31,-18.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,659,2026-06-15 12:45:30,n1,4.786,-80.52,21.45,-9.81,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1033,660,2026-06-15 12:45:35,n1,3.711,-97.75,9.31,-16.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,661,2026-06-15 12:51:00,n1,3.672,-101.27,11.17,-12.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,662,2026-06-15 12:51:05,n1,3.576,-96.31,10.08,-13.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,663,2026-06-15 12:51:10,n1,4.289,-82.61,18.03,-15.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,664,2026-06-15 12:51:15,n1,3.135,-98.27,9.58,-16.59,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,665,2026-06-15 12:51:20,n1,3.73,-99.83,4.46,-16.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,666,2026-06-15 12:51:25,n1,3.559,-92.29,11.07,-15.67,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,667,2026-06-15 12:51:30,n1,4.105,-90.08,14.86,-14.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,668,2026-06-15 12:51:35,n1,4.068,-90.5,18.08,-14.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,669,2026-06-15 12:51:40,n1,4.132,-89.42,21.06,-13.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,670,2026-06-15 12:51:45,n1,3.874,-82.13,14.32,-15.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,671,2026-06-15 12:51:50,n1,3.352,-105.99,4.89,-15.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,672,2026-06-15 12:51:55,n1,3.95,-87.73,14.57,-15.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,673,2026-06-15 12:52:00,n1,3.693,-87.98,15.28,-14.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,674,2026-06-15 12:52:05,n1,4.359,-83.55,19.97,-10.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,675,2026-06-15 12:52:10,n1,4.068,-90.62,15.9,-16.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,676,2026-06-15 12:52:15,n1,4.516,-82.51,20.72,-13.07,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,677,2026-06-15 12:52:20,n1,3.323,-95.01,14.1,-13.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,678,2026-06-15 12:52:25,n1,3.576,-92.93,10.56,-15.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,679,2026-06-15 12:52:30,n1,3.653,-89.81,16.48,-17.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1034,680,2026-06-15 12:52:35,n1,3.959,-90.93,15.94,-14.89,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,681,2026-06-15 12:58:00,n1,2.989,-111.16,7.48,-13.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,682,2026-06-15 12:58:05,n1,3.971,-88.97,12.15,-12.87,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,683,2026-06-15 12:58:10,n1,3.216,-105.52,-2.6,-19.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,684,2026-06-15 12:58:15,n1,3.709,-99.97,7.96,-16.79,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,685,2026-06-15 12:58:20,n1,4.042,-98.82,7.58,-17.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,686,2026-06-15 12:58:25,n1,4.235,-102.13,11.6,-14.59,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,687,2026-06-15 12:58:30,n1,4.344,-81.84,18.68,-14.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,688,2026-06-15 12:58:35,n1,3.969,-93.71,,-14.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,689,2026-06-15 12:58:40,n1,3.089,-99.97,2.83,-16.21,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,690,2026-06-15 12:58:45,n1,4.269,-89.26,16.72,-13.14,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,691,2026-06-15 12:58:50,n1,4.304,-96.87,9.95,-15.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,692,2026-06-15 12:58:55,n1,4.357,-88.48,13.09,-13.24,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,693,2026-06-15 12:59:00,n1,4.515,-83.22,16.41,-14.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,694,2026-06-15 12:59:05,n1,4.028,-85.86,13.09,-16.46,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,695,2026-06-15 12:59:10,n1,3.39,-103.93,6.47,-17.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,696,2026-06-15 12:59:15,n1,4.462,-82.15,16.65,-12.51,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,697,2026-06-15 12:59:20,n1,4.076,-96.19,13.59,-12.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,698,2026-06-15 12:59:25,n1,3.777,-97.51,12.5,-11.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,699,2026-06-15 12:59:30,n1,3.669,-88.83,13.87,-15.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1035,700,2026-06-15 12:59:35,n1,3.825,-85.22,11.39,-17.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,701,2026-06-15 13:05:00,n1,4.239,-88.15,17.36,-14.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,702,2026-06-15 13:05:05,n1,3.965,-89.44,10.75,-19.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,703,2026-06-15 13:05:10,n1,3.655,-104.7,3.48,-15.71,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,704,2026-06-15 13:05:15,n1,4.652,-87.42,12.37,-18.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,705,2026-06-15 13:05:20,n1,3.683,-93.53,9.19,-11.45,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,706,2026-06-15 13:05:25,n1,3.745,-88.82,16.65,-15.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,707,2026-06-15 13:05:30,n1,2.87,-98.47,3.12,-17.88,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,708,2026-06-15 13:05:35,n1,4.474,-90.81,17.42,-14.76,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,709,2026-06-15 13:05:40,n1,4.237,-83.21,16.57,-12.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,710,2026-06-15 13:05:45,n1,4.198,-95.63,12.08,-16.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,711,2026-06-15 13:05:50,n1,3.111,-97.88,6.6,-16.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,712,2026-06-15 13:05:55,n1,4.058,-86.18,10.81,-15.94,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,713,2026-06-15 13:06:00,n1,3.6,-96.41,8.37,-15.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,714,2026-06-15 13:06:05,n1,3.914,-94.05,17.59,-14.85,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,715,2026-06-15 13:06:10,n1,4.854,-80.53,19.69,-11.22,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,716,2026-06-15 13:06:15,n1,4.026,-85.84,11.79,-16.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,717,2026-06-15 13:06:20,n1,3.33,-92.13,9.96,-17.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,718,2026-06-15 13:06:25,n1,4.131,-74.29,19.4,-14.83,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,719,2026-06-15 13:06:30,n1,3.027,-103.5,2.73,-14.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1036,720,2026-06-15 13:06:35,n1,3.287,-97.05,5.48,-16.44,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,721,2026-06-15 13:12:00,n1,3.104,-113.1,,-16.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,722,2026-06-15 13:12:05,n1,3.31,-98.4,,-16.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,723,2026-06-15 13:12:10,n1,3.787,-89.85,11.54,-16.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,724,2026-06-15 13:12:15,n1,5.0,-83.68,18.47,-12.94,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,725,2026-06-15 13:12:20,n1,3.819,-88.53,12.39,-16.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,726,2026-06-15 13:12:25,n1,3.826,-97.11,8.95,-14.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,727,2026-06-15 13:12:30,n1,4.088,-91.42,9.41,-14.74,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,728,2026-06-15 13:12:35,n1,4.089,-91.1,11.52,-14.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,729,2026-06-15 13:12:40,n1,4.649,-81.71,23.85,-13.27,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,730,2026-06-15 13:12:45,n1,3.383,-94.12,4.9,-15.38,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,731,2026-06-15 13:12:50,n1,4.254,-100.85,6.78,-17.64,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,732,2026-06-15 13:12:55,n1,3.969,-103.1,4.24,-17.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,733,2026-06-15 13:13:00,n1,4.307,-101.37,8.8,-17.66,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,734,2026-06-15 13:13:05,n1,4.199,-89.64,6.01,-16.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,735,2026-06-15 13:13:10,n1,4.347,-77.71,21.15,-13.66,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,736,2026-06-15 13:13:15,n1,2.998,-105.34,4.27,-16.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,737,2026-06-15 13:13:20,n1,4.314,-96.75,10.8,-17.98,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,738,2026-06-15 13:13:25,n1,3.744,-98.59,6.33,-15.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,739,2026-06-15 13:13:30,n1,3.877,-92.69,8.27,-16.8,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1037,740,2026-06-15 13:13:35,n1,4.516,-88.25,12.16,-16.63,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,741,2026-06-15 13:19:00,n1,3.125,-100.56,4.64,-16.58,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,742,2026-06-15 13:19:05,n1,4.924,-78.55,22.77,-11.05,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,743,2026-06-15 13:19:10,n1,4.526,-83.07,20.0,-15.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,744,2026-06-15 13:19:15,n1,3.794,-103.14,7.39,-15.06,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,745,2026-06-15 13:19:20,n1,3.472,-112.26,-0.3,-15.97,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,746,2026-06-15 13:19:25,n1,4.374,-90.62,8.29,-18.91,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,747,2026-06-15 13:19:30,n1,3.75,-97.62,9.06,-13.58,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,748,2026-06-15 13:19:35,n1,3.445,-87.96,13.75,-15.06,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,749,2026-06-15 13:19:40,n1,3.613,-103.22,9.11,-16.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,750,2026-06-15 13:19:45,n1,4.416,-91.5,10.99,-14.25,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,751,2026-06-15 13:19:50,n1,4.069,-83.65,10.91,-13.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,752,2026-06-15 13:19:55,n1,4.187,-94.71,12.29,-13.06,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,753,2026-06-15 13:20:00,n1,3.759,-95.91,11.97,-15.78,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,754,2026-06-15 13:20:05,n1,4.167,-88.69,12.62,-17.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,755,2026-06-15 13:20:10,n1,3.699,-102.36,5.07,-17.56,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,756,2026-06-15 13:20:15,n1,4.597,-88.36,14.5,-14.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,757,2026-06-15 13:20:20,n1,3.315,-91.84,11.17,-15.86,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,758,2026-06-15 13:20:25,n1,3.755,-98.04,11.52,-16.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,759,2026-06-15 13:20:30,n1,4.306,-85.91,10.4,-14.28,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1038,760,2026-06-15 13:20:35,n1,3.978,-91.74,11.84,-15.08,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,761,2026-06-15 13:26:00,n1,4.32,-92.07,8.97,-14.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,762,2026-06-15 13:26:05,n1,4.024,-99.27,12.37,-15.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,763,2026-06-15 13:26:10,n1,3.724,-101.07,8.55,-18.7,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,764,2026-06-15 13:26:15,n1,3.954,-85.89,12.7,-14.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,765,2026-06-15 13:26:20,n1,,-106.42,3.59,-17.53,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,766,2026-06-15 13:26:25,n1,4.662,-94.72,15.58,-15.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,767,2026-06-15 13:26:30,n1,3.802,-96.46,8.8,-14.99,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,768,2026-06-15 13:26:35,n1,4.373,-93.79,13.71,-14.72,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,769,2026-06-15 13:26:40,n1,4.136,-97.89,8.53,-15.82,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,770,2026-06-15 13:26:45,n1,3.933,-94.81,5.11,-17.01,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,771,2026-06-15 13:26:50,n1,3.647,-99.05,11.02,-13.32,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,772,2026-06-15 13:26:55,n1,4.56,-85.82,12.66,-15.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,773,2026-06-15 13:27:00,n1,3.545,-98.98,11.4,-16.9,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,774,2026-06-15 13:27:05,n1,4.522,-92.85,13.33,-14.32,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,775,2026-06-15 13:27:10,n1,4.256,-88.98,15.28,-13.26,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,776,2026-06-15 13:27:15,n1,3.64,-97.68,11.5,-17.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,777,2026-06-15 13:27:20,n1,4.292,-93.01,15.22,-12.03,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,778,2026-06-15 13:27:25,n1,3.698,-93.69,14.05,-12.94,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,779,2026-06-15 13:27:30,n1,2.798,-91.62,16.17,-10.71,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1039,780,2026-06-15 13:27:35,n1,4.071,-99.65,7.19,-17.39,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,781,2026-06-15 13:33:00,n1,3.662,-90.92,11.65,-14.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,782,2026-06-15 13:33:05,n1,3.766,,10.73,-16.29,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,783,2026-06-15 13:33:10,n1,3.764,-98.53,12.08,-16.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,784,2026-06-15 13:33:15,n1,3.874,-90.09,14.89,-13.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,785,2026-06-15 13:33:20,n1,2.932,-92.01,13.7,-17.36,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,786,2026-06-15 13:33:25,n1,3.824,-97.75,9.52,-16.68,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,787,2026-06-15 13:33:30,n1,3.597,-86.52,9.36,-15.43,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,788,2026-06-15 13:33:35,n1,3.876,-95.53,11.4,-16.65,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,789,2026-06-15 13:33:40,n1,3.652,-92.19,9.4,-18.18,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,790,2026-06-15 13:33:45,n1,4.115,-95.12,9.55,-14.49,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,791,2026-06-15 13:33:50,n1,3.813,-90.13,11.49,-14.19,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,792,2026-06-15 13:33:55,n1,2.452,-97.36,4.29,-17.48,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,793,2026-06-15 13:34:00,n1,3.898,-96.49,7.63,-16.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,794,2026-06-15 13:34:05,n1,4.29,-94.34,17.61,-15.77,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,795,2026-06-15 13:34:10,n1,3.85,-99.31,3.87,-19.35,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,796,2026-06-15 13:34:15,n1,4.061,-100.54,11.06,-15.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,797,2026-06-15 13:34:20,n1,3.298,-97.38,4.73,-15.12,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,798,2026-06-15 13:34:25,n1,3.766,-104.98,7.42,-15.54,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,799,2026-06-15 13:34:30,n1,3.436,-99.0,12.34,-16.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1040,800,2026-06-15 13:34:35,n1,4.068,-93.25,11.82,-14.57,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,801,2026-06-15 13:40:00,n1,4.162,-92.92,12.29,-14.6,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,802,2026-06-15 13:40:05,n1,3.693,-92.26,9.47,-17.15,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,803,2026-06-15 13:40:10,n1,3.332,-103.83,8.35,-18.2,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,804,2026-06-15 13:40:15,n1,4.325,-92.12,13.35,-16.41,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,805,2026-06-15 13:40:20,n1,3.371,-91.87,12.83,-14.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,806,2026-06-15 13:40:25,n1,3.886,-92.75,17.71,-14.37,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,807,2026-06-15 13:40:30,n1,3.991,-88.0,9.42,-16.11,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,808,2026-06-15 13:40:35,n1,3.551,-92.64,15.62,-18.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,809,2026-06-15 13:40:40,n1,4.724,-78.27,18.03,-14.95,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,810,2026-06-15 13:40:45,n1,3.846,-98.19,8.05,-15.61,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,811,2026-06-15 13:40:50,n1,4.414,-91.25,15.55,-18.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,812,2026-06-15 13:40:55,n1,2.883,-103.65,3.63,-21.0,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,813,2026-06-15 13:41:00,n1,2.638,-98.97,12.36,-15.73,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,814,2026-06-15 13:41:05,n1,4.514,-91.56,16.9,-13.47,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,815,2026-06-15 13:41:10,n1,3.656,-94.41,8.08,-12.16,SYNTHETIC
SYNTHETIC_5G_VOICE_2026,1041,816,2026-06-15 13:41:15,n1,3.565,-94.11,11.46,-14.69,SYNTHETIC
